order_id,product_id,quantity,unit_price,order_item_id
487,55,3,112.44,1151
488,79,2,53.38,1152
489,13,2,88.25,1153
490,58,2,123.31,1154
490,34,3,28.79,1155
490,35,3,99.61,1156
491,120,2,30.04,1157
491,59,3,103.59,1158
492,64,2,11.98,1159
492,113,3,63.5,1160
492,19,1,120.91,1161
492,67,1,79.82,1162
493,11,1,147.5,1163
493,94,1,24.49,1164
493,68,3,116.81,1165
494,63,1,82.57,1166
494,29,1,88.19,1167
494,82,2,18.82,1168
494,12,1,127.19,1169
495,80,3,99.39,1170
496,100,3,59.52,1171
496,11,2,147.5,1172
497,29,2,88.19,1173
497,35,3,99.61,1174
498,95,2,33.66,1175
498,42,1,98.11,1176
498,105,3,37.73,1177
498,43,2,104.88,1178
499,87,3,155.9,1179
499,66,2,109.16,1180
499,38,1,112.68,1181
499,31,3,75.42,1182
500,78,1,20.71,1183
500,25,1,114.68,1184
501,118,1,45.95,1185
501,90,2,19.77,1186
501,18,3,117.65,1187
502,65,1,107.57,1188
503,106,1,82.49,1189
503,70,1,162.72,1190
503,119,3,110.63,1191
504,40,3,43.27,1192
504,116,2,15.09,1193
504,3,2,78.93,1194
505,87,1,155.9,1195
505,30,1,58.43,1196
506,11,1,147.5,1197
507,91,3,23.92,1198
507,113,1,63.5,1199
507,66,3,109.16,1200
508,46,3,89.38,1201
508,37,3,70.91,1202
509,87,1,155.9,1203
509,2,3,97.82,1204
509,104,3,137.43,1205
510,103,1,63.17,1206
510,101,2,46.04,1207
511,52,1,80.89,1208
512,93,3,154.55,1209
513,38,2,112.68,1210
514,2,1,97.82,1211
515,26,1,110.27,1212
515,70,1,162.72,1213
515,41,3,162.48,1214
515,67,1,79.82,1215
516,19,1,120.91,1216
517,115,3,74.82,1217
518,94,3,24.49,1218
518,5,1,117.88,1219
518,98,1,93.03,1220
518,22,3,95.07,1221
519,3,3,78.93,1222
519,53,1,131.64,1223
520,104,2,137.43,1224
520,118,2,45.95,1225
520,33,1,16.35,1226
520,72,1,44.37,1227
521,39,2,127.8,1228
521,89,2,14.61,1229
522,112,2,61.6,1230
522,47,3,107.75,1231
522,44,2,92.01,1232
522,9,1,106.22,1233
523,96,1,35.49,1234
523,114,3,158.98,1235
523,15,1,107.2,1236
523,36,2,58.06,1237
524,41,1,162.48,1238
524,74,2,60.43,1239
524,24,3,114.93,1240
524,82,2,18.82,1241
525,60,3,62.93,1242
526,99,3,70.91,1243
526,90,1,19.77,1244
526,82,2,18.82,1245
526,29,3,88.19,1246
527,33,1,16.35,1247
528,17,3,39.8,1248
529,107,1,86.82,1249
530,14,2,103.27,1250
530,93,3,154.55,1251
531,103,1,63.17,1252
532,23,2,88.99,1253
532,62,1,57.83,1254
533,104,1,137.43,1255
533,18,1,117.65,1256
533,73,2,60.18,1257
534,19,3,120.91,1258
535,99,1,70.91,1259
535,120,2,30.04,1260
536,25,1,114.68,1261
536,68,3,116.81,1262
536,74,3,60.43,1263
536,74,2,60.43,1264
537,94,3,24.49,1265
538,80,3,99.39,1266
539,99,3,70.91,1267
539,16,1,32.58,1268
539,40,1,43.27,1269
539,12,2,127.19,1270
540,100,1,59.52,1271
540,112,2,61.6,1272
540,17,3,39.8,1273
541,25,1,114.68,1274
541,66,1,109.16,1275
541,9,2,106.22,1276
541,92,3,147.23,1277
542,70,1,162.72,1278
542,103,1,63.17,1279
542,97,2,33.16,1280
542,55,1,112.44,1281
543,47,1,107.75,1282
543,79,2,53.38,1283
544,14,2,103.27,1284
545,71,3,73.16,1285
545,46,2,89.38,1286
546,88,1,59.95,1287
546,59,2,103.59,1288
546,95,1,33.66,1289
547,104,2,137.43,1290
547,36,1,58.06,1291
548,118,3,45.95,1292
548,91,2,23.92,1293
548,25,2,114.68,1294
549,37,1,70.91,1295
549,26,3,110.27,1296
550,72,2,44.37,1297
550,20,3,51.93,1298
550,54,2,28.58,1299
550,106,1,82.49,1300
551,99,3,70.91,1301
551,107,1,86.82,1302
551,63,3,82.57,1303
551,11,2,147.5,1304
552,19,3,120.91,1305
552,12,3,127.19,1306
552,15,1,107.2,1307
553,79,1,53.38,1308
554,107,2,86.82,1309
554,26,3,110.27,1310
555,4,3,117.02,1311
555,86,3,104.23,1312
555,50,2,39.47,1313
555,38,3,112.68,1314
556,28,3,71.83,1315
556,120,1,30.04,1316
556,66,3,109.16,1317
557,18,3,117.65,1318
558,50,2,39.47,1319
558,14,2,103.27,1320
559,9,3,106.22,1321
559,99,3,70.91,1322
559,11,1,147.5,1323
560,78,3,20.71,1324
560,56,3,66.29,1325
560,28,1,71.83,1326
561,10,3,16.57,1327
562,83,1,182.33,1328
562,48,2,125.1,1329
562,86,3,104.23,1330
563,69,2,136.42,1331
564,9,1,106.22,1332
564,115,2,74.82,1333
564,35,2,99.61,1334
564,101,1,46.04,1335
565,115,3,74.82,1336
565,113,2,63.5,1337
565,81,2,114.74,1338
565,43,2,104.88,1339
566,67,1,79.82,1340
566,12,2,127.19,1341
567,15,1,107.2,1342
567,23,1,88.99,1343
568,7,2,62.52,1344
568,94,1,24.49,1345
568,28,2,71.83,1346
568,14,2,103.27,1347
569,88,2,59.95,1348
569,6,1,30.09,1349
569,27,2,85.77,1350
570,40,3,43.27,1351
570,47,3,107.75,1352
571,118,1,45.95,1353
571,24,2,114.93,1354
572,76,3,91.33,1355
572,57,3,88.34,1356
572,107,1,86.82,1357
572,28,2,71.83,1358
573,86,1,104.23,1359
573,106,2,82.49,1360
573,35,3,99.61,1361
574,78,2,20.71,1362
574,82,2,18.82,1363
575,53,3,131.64,1364
576,5,2,117.88,1365
576,97,3,33.16,1366
576,49,3,25.81,1367
576,98,3,93.03,1368
577,57,2,88.34,1369
577,37,3,70.91,1370
578,40,2,43.27,1371
578,92,3,147.23,1372
578,39,3,127.8,1373
579,53,2,131.64,1374
579,114,2,158.98,1375
580,108,1,25.06,1376
580,112,3,61.6,1377
581,28,3,71.83,1378
581,69,3,136.42,1379
582,106,3,82.49,1380
582,20,3,51.93,1381
582,83,3,182.33,1382
583,23,2,88.99,1383
583,61,2,71.69,1384
583,71,2,73.16,1385
584,58,3,123.31,1386
584,9,2,106.22,1387
584,48,1,125.1,1388
585,45,2,122.14,1389
585,106,1,82.49,1390
585,25,3,114.68,1391
585,116,3,15.09,1392
586,79,2,53.38,1393
586,80,3,99.39,1394
586,27,3,85.77,1395
587,28,2,71.83,1396
587,85,1,9.08,1397
587,111,2,102.57,1398
588,30,1,58.43,1399
588,22,1,95.07,1400
588,3,2,78.93,1401
589,48,2,125.1,1402
589,2,2,97.82,1403
589,76,3,91.33,1404
590,40,3,43.27,1405
590,108,2,25.06,1406
590,93,2,154.55,1407
591,111,2,102.57,1408
592,97,2,33.16,1409
593,108,1,25.06,1410
593,55,2,112.44,1411
594,97,3,33.16,1412
594,111,1,102.57,1413
594,6,3,30.09,1414
594,108,3,25.06,1415
595,107,1,86.82,1416
596,40,1,43.27,1417
596,32,1,59.88,1418
597,8,2,183.83,1419
597,57,2,88.34,1420
598,120,3,30.04,1421
599,114,1,158.98,1422
599,71,2,73.16,1423
599,79,2,53.38,1424
600,67,2,79.82,1425
601,46,2,89.38,1426
601,24,2,114.93,1427
601,98,3,93.03,1428
602,8,1,183.83,1429
602,39,2,127.8,1430
602,107,2,86.82,1431
602,35,2,99.61,1432
603,91,2,23.92,1433
604,79,3,53.38,1434
604,108,2,25.06,1435
604,17,2,39.8,1436
604,33,1,16.35,1437
605,33,1,16.35,1438
606,77,1,35.18,1439
607,85,2,9.08,1440
607,69,2,136.42,1441
608,115,1,74.82,1442
608,13,3,88.25,1443
608,65,2,107.57,1444
608,20,2,51.93,1445
609,113,1,63.5,1446
610,11,1,147.5,1447
610,12,1,127.19,1448
610,10,1,16.57,1449
611,11,2,147.5,1450
612,36,1,58.06,1451
612,39,2,127.8,1452
613,103,1,63.17,1453
613,56,2,66.29,1454
614,30,1,58.43,1455
614,12,3,127.19,1456
614,120,2,30.04,1457
614,35,3,99.61,1458
615,68,3,116.81,1459
615,52,2,80.89,1460
615,80,1,99.39,1461
616,56,1,66.29,1462
616,97,3,33.16,1463
616,58,3,123.31,1464
617,7,2,62.52,1465
617,55,2,112.44,1466
617,103,1,63.17,1467
617,106,1,82.49,1468
618,109,3,77.1,1469
618,77,3,35.18,1470
619,89,2,14.61,1471
619,24,1,114.93,1472
619,44,3,92.01,1473
619,17,1,39.8,1474
620,28,3,71.83,1475
620,60,3,62.93,1476
621,104,2,137.43,1477
621,79,1,53.38,1478
621,33,1,16.35,1479
622,72,2,44.37,1480
622,96,3,35.49,1481
622,112,1,61.6,1482
623,119,1,110.63,1483
624,31,1,75.42,1484
625,107,3,86.82,1485
625,54,1,28.58,1486
625,5,3,117.88,1487
625,13,3,88.25,1488
626,103,3,63.17,1489
626,71,2,73.16,1490
626,38,1,112.68,1491
627,37,2,70.91,1492
627,119,2,110.63,1493
627,114,1,158.98,1494
628,91,2,23.92,1495
628,33,2,16.35,1496
628,110,2,93.38,1497
628,81,3,114.74,1498
629,8,3,183.83,1499
629,23,2,88.99,1500
629,106,1,82.49,1501
629,113,2,63.5,1502
630,16,2,32.58,1503
630,17,2,39.8,1504
630,80,1,99.39,1505
630,19,1,120.91,1506
631,100,2,59.52,1507
632,44,3,92.01,1508
632,60,1,62.93,1509
632,76,3,91.33,1510
633,39,2,127.8,1511
634,12,2,127.19,1512
634,96,3,35.49,1513
634,89,2,14.61,1514
634,103,2,63.17,1515
635,43,2,104.88,1516
635,116,2,15.09,1517
635,35,1,99.61,1518
635,98,2,93.03,1519
636,82,1,18.82,1520
637,90,3,19.77,1521
637,116,2,15.09,1522
637,86,1,104.23,1523
637,31,1,75.42,1524
638,70,1,162.72,1525
638,20,2,51.93,1526
638,5,3,117.88,1527
638,23,1,88.99,1528
639,54,3,28.58,1529
639,46,3,89.38,1530
639,22,2,95.07,1531
639,64,3,11.98,1532
640,50,2,39.47,1533
641,118,3,45.95,1534
641,104,3,137.43,1535
641,33,2,16.35,1536
642,34,2,28.79,1537
642,114,2,158.98,1538
642,71,3,73.16,1539
642,113,2,63.5,1540
643,7,3,62.52,1541
643,118,3,45.95,1542
643,89,2,14.61,1543
643,61,2,71.69,1544
644,44,2,92.01,1545
645,59,2,103.59,1546
646,84,3,142.25,1547
646,18,3,117.65,1548
646,45,2,122.14,1549
647,49,3,25.81,1550
647,100,2,59.52,1551
647,63,3,82.57,1552
648,70,2,162.72,1553
648,105,3,37.73,1554
649,100,1,59.52,1555
649,101,2,46.04,1556
650,85,2,9.08,1557
650,40,1,43.27,1558
650,19,3,120.91,1559
650,67,3,79.82,1560
651,6,2,30.09,1561
651,16,3,32.58,1562
651,72,3,44.37,1563
652,49,2,25.81,1564
652,113,3,63.5,1565
652,12,2,127.19,1566
652,109,3,77.1,1567
653,49,1,25.81,1568
654,116,3,15.09,1569
655,7,3,62.52,1570
656,81,2,114.74,1571
656,93,3,154.55,1572
657,71,2,73.16,1573
658,11,3,147.5,1574
658,73,1,60.18,1575
658,12,1,127.19,1576
658,35,3,99.61,1577
659,106,1,82.49,1578
659,101,2,46.04,1579
659,39,3,127.8,1580
660,31,1,75.42,1581
660,93,3,154.55,1582
660,62,2,57.83,1583
661,15,2,107.2,1584
661,57,3,88.34,1585
661,75,3,85.47,1586
662,66,1,109.16,1587
663,39,1,127.8,1588
663,77,3,35.18,1589
663,37,3,70.91,1590
663,81,2,114.74,1591
664,77,2,35.18,1592
664,101,3,46.04,1593
664,66,2,109.16,1594
664,41,1,162.48,1595
665,71,3,73.16,1596
665,103,2,63.17,1597
666,29,2,88.19,1598
666,107,3,86.82,1599
666,103,2,63.17,1600
667,113,1,63.5,1601
667,57,1,88.34,1602
668,30,1,58.43,1603
668,71,3,73.16,1604
668,73,1,60.18,1605
668,25,3,114.68,1606
669,18,3,117.65,1607
669,10,1,16.57,1608
670,77,1,35.18,1609
671,65,1,107.57,1610
671,52,2,80.89,1611
671,67,3,79.82,1612
671,82,3,18.82,1613
672,55,2,112.44,1614
673,36,1,58.06,1615
674,53,2,131.64,1616
674,17,1,39.8,1617
675,2,3,97.82,1618
676,5,2,117.88,1619
676,4,1,117.02,1620
677,118,1,45.95,1621
678,89,3,14.61,1622
678,26,1,110.27,1623
678,55,2,112.44,1624
679,100,2,59.52,1625
679,81,1,114.74,1626
679,21,3,98.85,1627
679,46,1,89.38,1628
680,97,2,33.16,1629
680,66,2,109.16,1630
680,79,2,53.38,1631
681,46,3,89.38,1632
681,113,1,63.5,1633
682,5,2,117.88,1634
683,27,1,85.77,1635
684,78,3,20.71,1636
684,24,3,114.93,1637
684,67,1,79.82,1638
684,111,2,102.57,1639
685,48,1,125.1,1640
685,63,3,82.57,1641
685,78,1,20.71,1642
686,49,3,25.81,1643
686,85,1,9.08,1644
686,57,1,88.34,1645
686,87,2,155.9,1646
687,74,2,60.43,1647
687,107,3,86.82,1648
688,23,1,88.99,1649
688,27,1,85.77,1650
688,58,1,123.31,1651
689,65,2,107.57,1652
689,6,2,30.09,1653
690,88,1,59.95,1654
691,79,2,53.38,1655
692,51,1,137.81,1656
692,88,2,59.95,1657
692,48,2,125.1,1658
692,102,3,114.81,1659
693,65,2,107.57,1660
693,60,2,62.93,1661
694,38,2,112.68,1662
694,11,3,147.5,1663
694,12,3,127.19,1664
694,42,3,98.11,1665
695,52,2,80.89,1666
695,31,1,75.42,1667
695,33,2,16.35,1668
695,13,1,88.25,1669
696,31,2,75.42,1670
696,55,2,112.44,1671
696,105,3,37.73,1672
696,10,3,16.57,1673
697,31,3,75.42,1674
697,70,3,162.72,1675
697,67,3,79.82,1676
698,116,2,15.09,1677
699,47,2,107.75,1678
699,57,2,88.34,1679
700,15,1,107.2,1680
700,18,2,117.65,1681
700,82,2,18.82,1682
701,26,2,110.27,1683
701,71,2,73.16,1684
701,38,1,112.68,1685
702,65,1,107.57,1686
702,34,3,28.79,1687
702,120,2,30.04,1688
703,20,1,51.93,1689
704,21,3,98.85,1690
704,88,2,59.95,1691
704,68,2,116.81,1692
705,30,2,58.43,1693
706,24,2,114.93,1694
707,69,3,136.42,1695
707,75,3,85.47,1696
707,24,1,114.93,1697
707,60,1,62.93,1698
708,54,2,28.58,1699
708,26,2,110.27,1700
708,66,1,109.16,1701
708,80,1,99.39,1702
709,51,1,137.81,1703
709,35,1,99.61,1704
709,43,1,104.88,1705
710,54,2,28.58,1706
710,39,1,127.8,1707
711,3,3,78.93,1708
711,116,2,15.09,1709
711,10,2,16.57,1710
712,47,2,107.75,1711
712,42,2,98.11,1712
712,94,3,24.49,1713
712,32,1,59.88,1714
713,106,3,82.49,1715
713,2,3,97.82,1716
713,81,3,114.74,1717
713,30,1,58.43,1718
714,34,1,28.79,1719
714,110,1,93.38,1720
715,84,1,142.25,1721
716,100,1,59.52,1722
716,40,1,43.27,1723
716,45,2,122.14,1724
717,76,3,91.33,1725
717,106,3,82.49,1726
718,6,3,30.09,1727
719,111,1,102.57,1728
719,7,3,62.52,1729
719,80,1,99.39,1730
719,69,3,136.42,1731
720,118,2,45.95,1732
720,37,2,70.91,1733
720,81,2,114.74,1734
721,61,3,71.69,1735
721,33,2,16.35,1736
721,66,3,109.16,1737
721,30,1,58.43,1738
722,24,1,114.93,1739
722,120,1,30.04,1740
723,77,2,35.18,1741
724,88,2,59.95,1742
725,33,3,16.35,1743
725,58,1,123.31,1744
725,83,3,182.33,1745
725,73,1,60.18,1746
726,65,1,107.57,1747
726,42,1,98.11,1748
727,111,1,102.57,1749
727,15,1,107.2,1750
727,99,2,70.91,1751
727,57,2,88.34,1752
728,41,3,162.48,1753
728,87,1,155.9,1754
728,71,3,73.16,1755
728,56,1,66.29,1756
729,119,3,110.63,1757
729,34,1,28.79,1758
730,49,2,25.81,1759
730,97,1,33.16,1760
730,51,3,137.81,1761
730,60,2,62.93,1762
731,62,1,57.83,1763
732,14,1,103.27,1764
732,36,3,58.06,1765
733,26,2,110.27,1766
733,36,2,58.06,1767
733,48,3,125.1,1768
733,85,2,9.08,1769
734,101,3,46.04,1770
734,29,2,88.19,1771
735,106,2,82.49,1772
735,39,1,127.8,1773
736,21,1,98.85,1774
736,65,2,107.57,1775
736,15,3,107.2,1776
737,34,2,28.79,1777
738,33,2,16.35,1778
738,98,2,93.03,1779
738,103,1,63.17,1780
738,61,1,71.69,1781
739,5,3,117.88,1782
740,28,3,71.83,1783
741,112,1,61.6,1784
741,109,1,77.1,1785
741,107,2,86.82,1786
742,14,3,103.27,1787
743,42,3,98.11,1788
743,96,3,35.49,1789
743,99,1,70.91,1790
743,61,3,71.69,1791
744,10,1,16.57,1792
745,59,2,103.59,1793
746,70,2,162.72,1794
747,17,1,39.8,1795
747,75,2,85.47,1796
747,20,1,51.93,1797
748,4,2,117.02,1798
749,25,1,114.68,1799
749,3,2,78.93,1800
750,76,3,91.33,1801
750,74,2,60.43,1802
750,34,2,28.79,1803
751,70,2,162.72,1804
751,114,2,158.98,1805
752,32,1,59.88,1806
752,106,1,82.49,1807
753,48,1,125.1,1808
753,50,2,39.47,1809
753,13,2,88.25,1810
753,15,1,107.2,1811
754,19,2,120.91,1812
754,111,3,102.57,1813
755,117,1,135.35,1814
755,43,2,104.88,1815
755,20,1,51.93,1816
756,74,2,60.43,1817
756,98,2,93.03,1818
757,110,3,93.38,1819
758,42,1,98.11,1820
758,119,1,110.63,1821
758,68,2,116.81,1822
759,68,3,116.81,1823
759,90,3,19.77,1824
760,19,1,120.91,1825
761,113,1,63.5,1826
761,70,3,162.72,1827
761,63,2,82.57,1828
762,104,3,137.43,1829
763,71,1,73.16,1830
763,26,3,110.27,1831
763,56,3,66.29,1832
763,22,2,95.07,1833
764,41,3,162.48,1834
764,100,3,59.52,1835
765,89,2,14.61,1836
766,16,1,32.58,1837
766,73,3,60.18,1838
767,77,3,35.18,1839
768,32,2,59.88,1840
769,72,1,44.37,1841
769,59,2,103.59,1842
770,96,2,35.49,1843
770,54,1,28.58,1844
771,65,1,107.57,1845
772,55,3,112.44,1846
772,4,2,117.02,1847
773,47,2,107.75,1848
773,75,2,85.47,1849
774,45,2,122.14,1850
774,17,3,39.8,1851
774,80,1,99.39,1852
774,35,1,99.61,1853
775,29,3,88.19,1854
775,18,2,117.65,1855
775,20,2,51.93,1856
776,54,3,28.58,1857
777,104,2,137.43,1858
777,42,2,98.11,1859
778,25,1,114.68,1860
778,63,3,82.57,1861
779,92,3,147.23,1862
779,8,3,183.83,1863
779,95,2,33.66,1864
779,3,1,78.93,1865
780,17,2,39.8,1866
780,14,2,103.27,1867
780,115,1,74.82,1868
780,9,1,106.22,1869
781,11,3,147.5,1870
781,20,2,51.93,1871
781,35,3,99.61,1872
781,53,3,131.64,1873
782,40,3,43.27,1874
782,102,1,114.81,1875
782,47,3,107.75,1876
782,94,1,24.49,1877
783,73,1,60.18,1878
784,48,2,125.1,1879
785,106,3,82.49,1880
785,77,2,35.18,1881
786,88,1,59.95,1882
786,83,1,182.33,1883
786,113,2,63.5,1884
787,117,1,135.35,1885
787,66,2,109.16,1886
787,10,1,16.57,1887
787,86,1,104.23,1888
788,112,3,61.6,1889
788,84,1,142.25,1890
789,24,2,114.93,1891
790,13,3,88.25,1892
790,62,3,57.83,1893
791,16,3,32.58,1894
791,66,3,109.16,1895
791,81,1,114.74,1896
791,96,2,35.49,1897
792,59,2,103.59,1898
792,117,3,135.35,1899
792,49,1,25.81,1900
792,63,3,82.57,1901
793,33,3,16.35,1902
793,30,3,58.43,1903
794,92,2,147.23,1904
794,23,2,88.99,1905
795,45,2,122.14,1906
796,71,2,73.16,1907
796,15,2,107.2,1908
796,116,2,15.09,1909
797,56,3,66.29,1910
797,118,1,45.95,1911
798,62,2,57.83,1912
798,89,1,14.61,1913
798,52,3,80.89,1914
799,22,1,95.07,1915
799,20,1,51.93,1916
800,73,1,60.18,1917
800,98,3,93.03,1918
801,55,1,112.44,1919
802,8,2,183.83,1920
803,109,1,77.1,1921
803,116,2,15.09,1922
803,61,3,71.69,1923
803,15,2,107.2,1924
804,14,2,103.27,1925
804,36,3,58.06,1926
805,82,3,18.82,1927
806,49,3,25.81,1928
806,103,1,63.17,1929
807,57,1,88.34,1930
807,27,1,85.77,1931
807,75,3,85.47,1932
808,57,3,88.34,1933
808,120,3,30.04,1934
808,93,3,154.55,1935
809,119,2,110.63,1936
810,37,3,70.91,1937
810,3,2,78.93,1938
810,73,2,60.18,1939
810,41,3,162.48,1940
811,85,1,9.08,1941
811,16,3,32.58,1942
811,9,3,106.22,1943
812,52,1,80.89,1944
812,81,2,114.74,1945
812,38,3,112.68,1946
812,100,3,59.52,1947
813,13,3,88.25,1948
814,79,3,53.38,1949
815,110,3,93.38,1950
815,68,1,116.81,1951
815,33,2,16.35,1952
815,24,2,114.93,1953
816,109,3,77.1,1954
817,62,1,57.83,1955
817,18,3,117.65,1956
817,94,1,24.49,1957
817,108,1,25.06,1958
818,11,1,147.5,1959
819,50,3,39.47,1960
819,62,1,57.83,1961
820,116,2,15.09,1962
820,96,1,35.49,1963
820,49,1,25.81,1964
821,59,1,103.59,1965
822,105,3,37.73,1966
823,23,2,88.99,1967
823,9,2,106.22,1968
823,118,1,45.95,1969
824,14,1,103.27,1970
824,110,2,93.38,1971
825,89,3,14.61,1972
825,16,2,32.58,1973
826,44,1,92.01,1974
826,80,3,99.39,1975
826,14,3,103.27,1976
827,83,2,182.33,1977
827,72,3,44.37,1978
827,34,2,28.79,1979
828,87,3,155.9,1980
828,113,2,63.5,1981
828,72,3,44.37,1982
829,106,1,82.49,1983
830,68,3,116.81,1984
831,97,3,33.16,1985
831,113,3,63.5,1986
831,90,3,19.77,1987
831,81,1,114.74,1988
832,66,3,109.16,1989
832,19,3,120.91,1990
832,24,2,114.93,1991
832,109,3,77.1,1992
833,41,1,162.48,1993
833,27,1,85.77,1994
834,95,2,33.66,1995
835,101,3,46.04,1996
835,93,2,154.55,1997
835,82,3,18.82,1998
836,70,1,162.72,1999
837,44,2,92.01,2000
837,119,2,110.63,2001
838,79,1,53.38,2002
838,31,2,75.42,2003
838,7,2,62.52,2004
838,58,1,123.31,2005
839,28,3,71.83,2006
839,30,3,58.43,2007
839,37,2,70.91,2008
840,79,1,53.38,2009
840,85,3,9.08,2010
840,52,1,80.89,2011
841,106,3,82.49,2012
841,92,1,147.23,2013
841,23,1,88.99,2014
842,44,2,92.01,2015
842,86,2,104.23,2016
842,24,2,114.93,2017
842,51,1,137.81,2018
843,22,2,95.07,2019
843,113,3,63.5,2020
843,57,2,88.34,2021
843,62,3,57.83,2022
844,90,2,19.77,2023
844,72,2,44.37,2024
845,23,2,88.99,2025
845,32,3,59.88,2026
845,86,1,104.23,2027
846,9,3,106.22,2028
847,9,3,106.22,2029
847,13,3,88.25,2030
847,58,1,123.31,2031
848,64,3,11.98,2032
849,34,2,28.79,2033
849,96,2,35.49,2034
849,35,1,99.61,2035
849,15,1,107.2,2036
850,32,3,59.88,2037
851,28,3,71.83,2038
852,118,2,45.95,2039
853,79,2,53.38,2040
853,78,3,20.71,2041
853,19,2,120.91,2042
853,107,1,86.82,2043
854,84,2,142.25,2044
855,26,1,110.27,2045
855,82,3,18.82,2046
856,73,3,60.18,2047
856,96,2,35.49,2048
856,53,2,131.64,2049
857,58,3,123.31,2050
857,88,3,59.95,2051
857,13,1,88.25,2052
857,43,3,104.88,2053
858,83,2,182.33,2054
858,24,1,114.93,2055
859,110,2,93.38,2056
859,120,1,30.04,2057
859,82,1,18.82,2058
859,108,1,25.06,2059
860,93,2,154.55,2060
861,95,3,33.66,2061
862,2,2,97.82,2062
862,89,2,14.61,2063
862,49,3,25.81,2064
863,89,1,14.61,2065
863,18,1,117.65,2066
863,54,3,28.58,2067
864,119,1,110.63,2068
864,68,3,116.81,2069
864,41,3,162.48,2070
865,38,3,112.68,2071
865,114,2,158.98,2072
865,83,3,182.33,2073
865,56,2,66.29,2074
866,78,1,20.71,2075
866,49,3,25.81,2076
867,5,3,117.88,2077
867,119,3,110.63,2078
868,31,2,75.42,2079
868,52,1,80.89,2080
868,103,3,63.17,2081
869,109,1,77.1,2082
869,40,3,43.27,2083
869,6,3,30.09,2084
869,38,1,112.68,2085
870,17,3,39.8,2086
871,47,1,107.75,2087
871,79,3,53.38,2088
871,110,1,93.38,2089
872,86,1,104.23,2090
872,92,1,147.23,2091
873,4,2,117.02,2092
873,113,2,63.5,2093
874,80,3,99.39,2094
874,33,2,16.35,2095
874,93,1,154.55,2096
875,31,1,75.42,2097
875,28,3,71.83,2098
875,60,2,62.93,2099
876,14,3,103.27,2100
876,58,2,123.31,2101
876,89,2,14.61,2102
877,112,3,61.6,2103
877,71,1,73.16,2104
877,100,2,59.52,2105
877,114,2,158.98,2106
878,39,2,127.8,2107
878,63,1,82.57,2108
878,79,1,53.38,2109
879,1,3,85.59,2110
880,110,3,93.38,2111
880,86,2,104.23,2112
881,62,3,57.83,2113
881,81,2,114.74,2114
881,36,1,58.06,2115
882,9,3,106.22,2116
883,70,2,162.72,2117
883,1,1,85.59,2118
883,118,2,45.95,2119
884,31,3,75.42,2120
884,86,2,104.23,2121
884,37,2,70.91,2122
884,47,3,107.75,2123
885,69,2,136.42,2124
885,58,3,123.31,2125
886,48,2,125.1,2126
886,74,1,60.43,2127
887,21,1,98.85,2128
887,60,1,62.93,2129
888,111,1,102.57,2130
889,25,1,114.68,2131
889,26,3,110.27,2132
890,33,1,16.35,2133
890,101,1,46.04,2134
890,41,1,162.48,2135
890,30,3,58.43,2136
891,65,2,107.57,2137
891,12,1,127.19,2138
891,69,1,136.42,2139
891,88,1,59.95,2140
892,32,2,59.88,2141
893,3,3,78.93,2142
893,49,3,25.81,2143
894,50,2,39.47,2144
895,56,1,66.29,2145
896,110,1,93.38,2146
896,36,2,58.06,2147
896,61,3,71.69,2148
896,17,3,39.8,2149
897,50,1,39.47,2150
898,37,2,70.91,2151
898,46,3,89.38,2152
899,80,3,99.39,2153
900,20,1,51.93,2154
900,102,2,114.81,2155
900,24,2,114.93,2156
901,65,1,107.57,2157
901,88,2,59.95,2158
902,17,3,39.8,2159
902,89,2,14.61,2160
902,92,3,147.23,2161
902,61,3,71.69,2162
903,74,2,60.43,2163
903,61,3,71.69,2164
904,12,1,127.19,2165
904,46,3,89.38,2166
904,31,1,75.42,2167
905,53,1,131.64,2168
905,61,2,71.69,2169
905,46,3,89.38,2170
906,91,3,23.92,2171
906,52,3,80.89,2172
906,119,2,110.63,2173
906,89,2,14.61,2174
907,17,2,39.8,2175
907,109,3,77.1,2176
907,75,1,85.47,2177
908,22,3,95.07,2178
908,117,3,135.35,2179
909,37,3,70.91,2180
909,46,1,89.38,2181
909,113,2,63.5,2182
910,100,3,59.52,2183
911,81,2,114.74,2184
911,45,2,122.14,2185
912,58,1,123.31,2186
912,63,3,82.57,2187
912,120,1,30.04,2188
913,17,2,39.8,2189
913,40,1,43.27,2190
914,9,1,106.22,2191
915,61,3,71.69,2192
915,80,2,99.39,2193
915,16,2,32.58,2194
916,72,1,44.37,2195
916,43,1,104.88,2196
916,42,3,98.11,2197
916,77,3,35.18,2198
917,116,3,15.09,2199
917,13,3,88.25,2200
918,83,1,182.33,2201
919,104,2,137.43,2202
919,86,1,104.23,2203
920,2,3,97.82,2204
920,50,3,39.47,2205
920,114,1,158.98,2206
921,80,1,99.39,2207
921,11,2,147.5,2208
922,7,3,62.52,2209
922,31,2,75.42,2210
922,48,1,125.1,2211
922,110,3,93.38,2212
923,19,3,120.91,2213
923,81,1,114.74,2214
923,90,1,19.77,2215
923,6,2,30.09,2216
924,95,3,33.66,2217
925,118,3,45.95,2218
925,69,3,136.42,2219
926,3,1,78.93,2220
926,58,1,123.31,2221
926,88,3,59.95,2222
926,55,2,112.44,2223
927,55,1,112.44,2224
927,45,3,122.14,2225
